GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ADKWE001,NAME_M,ADKWM001
"G5100070","2011-2015",,,"Virginia","51","Amelia County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amelia County, Virginia",12777,"Amelia County, Virginia",0
"G5100090","2011-2015",,,"Virginia","51","Amherst County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amherst County, Virginia",32148,"Amherst County, Virginia",0
"G5100110","2011-2015",,,"Virginia","51","Appomattox County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appomattox County, Virginia",15208,"Appomattox County, Virginia",0
"G5100130","2011-2015",,,"Virginia","51","Arlington County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arlington County, Virginia",223945,"Arlington County, Virginia",0
"G5100150","2011-2015",,,"Virginia","51","Augusta County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Augusta County, Virginia",74053,"Augusta County, Virginia",0
"G5100170","2011-2015",,,"Virginia","51","Bath County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bath County, Virginia",4583,"Bath County, Virginia",0
"G5100190","2011-2015",,,"Virginia","51","Bedford County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bedford County, Virginia",76463,"Bedford County, Virginia",0
"G5100210","2011-2015",,,"Virginia","51","Bland County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bland County, Virginia",6662,"Bland County, Virginia",0
"G5100230","2011-2015",,,"Virginia","51","Botetourt County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Botetourt County, Virginia",33155,"Botetourt County, Virginia",0
"G5100250","2011-2015",,,"Virginia","51","Brunswick County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brunswick County, Virginia",16930,"Brunswick County, Virginia",0
"G5100270","2011-2015",,,"Virginia","51","Buchanan County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan County, Virginia",23486,"Buchanan County, Virginia",0
"G5100290","2011-2015",,,"Virginia","51","Buckingham County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buckingham County, Virginia",17068,"Buckingham County, Virginia",0
"G5100310","2011-2015",,,"Virginia","51","Campbell County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Virginia",55012,"Campbell County, Virginia",0
"G5100330","2011-2015",,,"Virginia","51","Caroline County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline County, Virginia",29349,"Caroline County, Virginia",0
"G5100350","2011-2015",,,"Virginia","51","Carroll County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Virginia",29856,"Carroll County, Virginia",0
"G5100360","2011-2015",,,"Virginia","51","Charles City County","036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles City County, Virginia",7118,"Charles City County, Virginia",0
"G5100370","2011-2015",,,"Virginia","51","Charlotte County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlotte County, Virginia",12313,"Charlotte County, Virginia",0
"G5100410","2011-2015",,,"Virginia","51","Chesterfield County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chesterfield County, Virginia",328176,"Chesterfield County, Virginia",0
"G5100430","2011-2015",,,"Virginia","51","Clarke County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clarke County, Virginia",14299,"Clarke County, Virginia",0
"G5100450","2011-2015",,,"Virginia","51","Craig County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Craig County, Virginia",5212,"Craig County, Virginia",0
"G5100470","2011-2015",,,"Virginia","51","Culpeper County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Culpeper County, Virginia",48424,"Culpeper County, Virginia",0
"G5100490","2011-2015",,,"Virginia","51","Cumberland County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Virginia",9859,"Cumberland County, Virginia",0
"G5100510","2011-2015",,,"Virginia","51","Dickenson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickenson County, Virginia",15463,"Dickenson County, Virginia",0
"G5100530","2011-2015",,,"Virginia","51","Dinwiddie County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dinwiddie County, Virginia",28110,"Dinwiddie County, Virginia",0
"G5100570","2011-2015",,,"Virginia","51","Essex County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Virginia",11151,"Essex County, Virginia",0
"G5100590","2011-2015",,,"Virginia","51","Fairfax County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfax County, Virginia",1128722,"Fairfax County, Virginia",0
"G5100610","2011-2015",,,"Virginia","51","Fauquier County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fauquier County, Virginia",67463,"Fauquier County, Virginia",0
"G5100630","2011-2015",,,"Virginia","51","Floyd County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Virginia",15523,"Floyd County, Virginia",0
"G5100650","2011-2015",,,"Virginia","51","Fluvanna County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fluvanna County, Virginia",26014,"Fluvanna County, Virginia",0
"G5100670","2011-2015",,,"Virginia","51","Franklin County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Virginia",56315,"Franklin County, Virginia",0
"G5100690","2011-2015",,,"Virginia","51","Frederick County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frederick County, Virginia",81340,"Frederick County, Virginia",0
"G5100710","2011-2015",,,"Virginia","51","Giles County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giles County, Virginia",16907,"Giles County, Virginia",0
"G5100730","2011-2015",,,"Virginia","51","Gloucester County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gloucester County, Virginia",37001,"Gloucester County, Virginia",0
"G5100750","2011-2015",,,"Virginia","51","Goochland County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Goochland County, Virginia",21721,"Goochland County, Virginia",0
"G5100770","2011-2015",,,"Virginia","51","Grayson County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grayson County, Virginia",15573,"Grayson County, Virginia",0
"G5100790","2011-2015",,,"Virginia","51","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Virginia",18938,"Greene County, Virginia",0
"G5100810","2011-2015",,,"Virginia","51","Greensville County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greensville County, Virginia",11760,"Greensville County, Virginia",0
"G5100830","2011-2015",,,"Virginia","51","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Halifax County, Virginia",35506,"Halifax County, Virginia",0
"G5100850","2011-2015",,,"Virginia","51","Hanover County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanover County, Virginia",101340,"Hanover County, Virginia",0
"G5100870","2011-2015",,,"Virginia","51","Henrico County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henrico County, Virginia",318864,"Henrico County, Virginia",0
"G5100890","2011-2015",,,"Virginia","51","Henry County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Virginia",52580,"Henry County, Virginia",0
"G5100910","2011-2015",,,"Virginia","51","Highland County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Highland County, Virginia",2244,"Highland County, Virginia",0
"G5100930","2011-2015",,,"Virginia","51","Isle of Wight County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isle of Wight County, Virginia",35740,"Isle of Wight County, Virginia",0
"G5100950","2011-2015",,,"Virginia","51","James City County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"James City County, Virginia",70673,"James City County, Virginia",0
"G5100970","2011-2015",,,"Virginia","51","King and Queen County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King and Queen County, Virginia",7106,"King and Queen County, Virginia",0
"G5100990","2011-2015",,,"Virginia","51","King George County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King George County, Virginia",24933,"King George County, Virginia",0
"G5101010","2011-2015",,,"Virginia","51","King William County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King William County, Virginia",16097,"King William County, Virginia",0
"G5101030","2011-2015",,,"Virginia","51","Lancaster County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lancaster County, Virginia",11129,"Lancaster County, Virginia",0
"G5101050","2011-2015",,,"Virginia","51","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Virginia",25206,"Lee County, Virginia",0
"G5101070","2011-2015",,,"Virginia","51","Loudoun County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loudoun County, Virginia",351129,"Loudoun County, Virginia",0
"G5101090","2011-2015",,,"Virginia","51","Louisa County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Louisa County, Virginia",33986,"Louisa County, Virginia",0
"G5101110","2011-2015",,,"Virginia","51","Lunenburg County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lunenburg County, Virginia",12558,"Lunenburg County, Virginia",0
"G5101130","2011-2015",,,"Virginia","51","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Virginia",13147,"Madison County, Virginia",0
"G5101150","2011-2015",,,"Virginia","51","Mathews County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mathews County, Virginia",8880,"Mathews County, Virginia",0
"G5101170","2011-2015",,,"Virginia","51","Mecklenburg County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mecklenburg County, Virginia",31555,"Mecklenburg County, Virginia",0
"G5101190","2011-2015",,,"Virginia","51","Middlesex County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Middlesex County, Virginia",10717,"Middlesex County, Virginia",0
"G5101210","2011-2015",,,"Virginia","51","Montgomery County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Virginia",96467,"Montgomery County, Virginia",0
"G5101250","2011-2015",,,"Virginia","51","Nelson County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nelson County, Virginia",14858,"Nelson County, Virginia",0
"G5101270","2011-2015",,,"Virginia","51","New Kent County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Kent County, Virginia",19560,"New Kent County, Virginia",0
"G5101310","2011-2015",,,"Virginia","51","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northampton County, Virginia",12184,"Northampton County, Virginia",0
"G5101330","2011-2015",,,"Virginia","51","Northumberland County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northumberland County, Virginia",12304,"Northumberland County, Virginia",0
"G5101350","2011-2015",,,"Virginia","51","Nottoway County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nottoway County, Virginia",15711,"Nottoway County, Virginia",0
"G5101370","2011-2015",,,"Virginia","51","Orange County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Virginia",34596,"Orange County, Virginia",0
"G5101390","2011-2015",,,"Virginia","51","Page County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Page County, Virginia",23843,"Page County, Virginia",0
"G5101410","2011-2015",,,"Virginia","51","Patrick County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patrick County, Virginia",18264,"Patrick County, Virginia",0
"G5101430","2011-2015",,,"Virginia","51","Pittsylvania County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pittsylvania County, Virginia",62794,"Pittsylvania County, Virginia",0
"G5101450","2011-2015",,,"Virginia","51","Powhatan County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Powhatan County, Virginia",28207,"Powhatan County, Virginia",0
"G5101470","2011-2015",,,"Virginia","51","Prince Edward County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince Edward County, Virginia",23022,"Prince Edward County, Virginia",0
"G5101490","2011-2015",,,"Virginia","51","Prince George County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince George County, Virginia",37380,"Prince George County, Virginia",0
"G5101530","2011-2015",,,"Virginia","51","Prince William County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince William County, Virginia",437271,"Prince William County, Virginia",0
"G5101550","2011-2015",,,"Virginia","51","Pulaski County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Virginia",34528,"Pulaski County, Virginia",0
"G5101570","2011-2015",,,"Virginia","51","Rappahannock County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rappahannock County, Virginia",7431,"Rappahannock County, Virginia",0
"G5101590","2011-2015",,,"Virginia","51","Richmond County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, Virginia",8989,"Richmond County, Virginia",0
